1.810333152056387007e-02,-1.357411336713585825e+00,-3.219966718431706454e+00,-7.137614545790178511e-01,5.664264054420868888e-01
5.478594582780971223e-02,-1.431889585852005098e+00,-3.589757896215729716e+00,-8.762044662131636130e-01,4.064250454993079131e-01
-6.084210781487087161e-02,-1.473561294259550181e+00,-3.761902336758076615e+00,-8.430052378087324882e-01,5.661284974161553407e-01
-1.526416285348588531e-01,-1.583378729652224592e+00,-4.204109090529783543e+00,-7.639976391499807562e-01,8.346696291604907003e-01
-2.691248141252557957e-01,-1.814700894154178457e+00,-4.621131931046186025e+00,-6.553045827403281010e-01,1.052199883489681298e+00
-3.560305425346612651e-01,-1.906012652030927512e+00,-5.377142781547270545e+00,-1.123865113494158408e+00,5.132138028659554152e-01
-8.279612714765249848e-02,-1.566245124940543576e+00,-4.649737510724534673e+00,-9.867808013448851057e-01,4.336217510816702259e-01
-1.312277152458918295e-01,-1.718160312612855734e+00,-5.344835524911388802e+00,-1.014725173717181406e+00,5.694349706703363267e-01
7.852970166246109329e-02,-1.511989498792587483e+00,-5.033068778031292823e+00,-8.816191530630348439e-01,6.632917974876235689e-01
1.036475641262626368e-01,-1.484577639187939724e+00,-4.528256352111448280e+00,-9.184760482807625692e-01,4.896274417590085193e-01
6.466150951796123536e-02,-1.436204078033874509e+00,-3.749855664815875400e+00,-7.846009553412685023e-01,4.481068731912500880e-01
6.002905303529360026e-02,-1.344598012225262096e+00,-3.402313444348543214e+00,-6.286531931173975352e-01,4.682762084941316516e-01
-4.945618173142705132e-01,-1.373278524788933197e+00,-3.914052233417194770e+00,-2.817584266603034848e-01,1.120515308279991018e+00
-4.648702215391722348e-01,-1.289793852559022014e+00,-3.853043100027093715e+00,-1.390829795327235274e-01,1.115100818987194486e+00
-5.291805460740803824e-01,-1.303250610929172382e+00,-3.480277481657772398e+00,-9.586763611697790566e-02,1.215014599449219190e+00
-3.955109256113900074e-01,-1.275806621812058950e+00,-3.496746305626373896e+00,-2.605075539000267781e-01,9.980081210136724224e-01
-3.013781460051205841e-01,-1.314902154270125578e+00,-3.404506131762939702e+00,-4.923165929038617605e-01,7.819635657107681936e-01
-3.207705025527687326e-01,-1.236384597501785976e+00,-3.203247622463734956e+00,-3.382090530000887441e-01,9.163506385687831823e-01
-2.901107099973572190e-01,-1.217268969398627831e+00,-3.357488780113381921e+00,-2.263240130701476005e-01,1.108666799528450042e+00
-2.924421973969160149e-01,-1.268096277541147288e+00,-3.217930532499988061e+00,-3.594404707807150601e-01,9.794378917199892953e-01
-2.477816986916892006e-01,-1.296262932674792978e+00,-3.537210917658573095e+00,-4.378215201698303360e-01,8.595830374854536160e-01
2.364906097283352437e-01,-1.047642631656522383e+00,-3.809852674878687395e+00,-3.986359016948810563e-01,9.877264763093371869e-01
2.612529333690361000e-02,-1.309528377615414740e+00,-4.385673773458083957e+00,-5.159099277855716537e-01,8.727119665641396296e-01
-1.960130295797313238e-02,-1.228028019643293334e+00,-3.917357684993710620e+00,-5.509087080031704886e-01,8.024339056320712871e-01
-2.335801182653085561e-03,-1.250749422588068427e+00,-3.916519904545452846e+00,-6.172639224694584925e-01,6.627718885710009999e-01
-5.817493201796963831e-02,-1.244858834581723528e+00,-4.039210261653458645e+00,-6.643206011165396774e-01,5.681049758491987234e-01
-7.507519835046139178e-02,-1.378548622503103616e+00,-4.222232886957172582e+00,-7.585648896935062169e-01,5.742823812906401315e-01
-5.863285329942868884e-02,-1.315698409573677452e+00,-3.385480271583993783e+00,-6.310400487657119584e-01,7.102339053426085513e-01
4.533332037841120155e-02,-1.231808192384363565e+00,-3.140134146728200903e+00,-5.155752089970420116e-01,7.660065553633295110e-01
-4.176624760705038852e-02,-1.294319670870276440e+00,-3.012689957703088339e+00,-2.882982877459205895e-01,1.043228781425362683e+00
-1.110121303980307061e-01,-1.510042256606276112e+00,-3.469282975724809148e+00,-5.316958689063966403e-01,1.079056510066468633e+00
-2.863522064262724598e-02,-1.343037966735387556e+00,-3.367416236415461839e+00,-5.671683945752867828e-01,9.116693061605047887e-01
1.562965780362191026e-02,-1.296154363036624346e+00,-3.141881738587983364e+00,-6.415989854607140330e-01,6.951886108212725901e-01
9.213811902682778054e-03,-1.405680653575551275e+00,-3.281391798963070983e+00,-7.503311136200032649e-01,4.581994866861052174e-01
1.327990964014702513e-02,-1.450119120491212499e+00,-3.810930046819564154e+00,-8.301010412743359268e-01,5.095885249884943846e-01
-3.337558115764949207e-02,-1.477223964941895673e+00,-4.067111959602861759e+00,-8.807682349149601464e-01,5.997790213118534552e-01
-1.946425454272215916e-01,-1.632902910685182007e+00,-4.529576793723443018e+00,-9.338129993584409760e-01,7.179646917442958909e-01
-3.469489706092687697e-01,-1.878506906439426416e+00,-5.117564482579851415e+00,-1.000272039078588193e+00,9.517829930253007831e-01
-3.447331145364955773e-01,-1.896081288258777420e+00,-5.683115397757077858e+00,-1.196981051384430117e+00,7.586748053625633759e-01
-5.904282112864933652e-02,-1.565596572344400528e+00,-4.680421142181245386e+00,-1.049854839374859239e+00,5.431547751481247133e-01
-1.718699821662141858e-01,-1.674884520868868520e+00,-5.297952308394634713e+00,-1.072918403808809984e+00,6.579432114988001956e-01
