3.367405323247641036e+01,2.924318732870035120e+01,2.757263617204424122e+01,2.245217874950929371e+01,1.927882001673938817e+01
3.491078275419290833e+01,3.075149958696066932e+01,2.898366775590971400e+01,2.353625162510974533e+01,1.972963599443269445e+01
3.587696644733020435e+01,3.175463727087388222e+01,3.036364335837706463e+01,2.424753240552947631e+01,1.993183166043123933e+01
3.507303116052100478e+01,3.081322301542773445e+01,2.941078686111172402e+01,2.365392359860141269e+01,1.982203922023451170e+01
3.456641554413938167e+01,3.003926535427815026e+01,2.884266223775552973e+01,2.331974600633638062e+01,1.994141596577262732e+01
3.429757046498928474e+01,2.970298128394128767e+01,2.995230011771351641e+01,2.317400602169887236e+01,1.972048500972633889e+01
3.381825111705552445e+01,2.894403269546599233e+01,3.033438232916921251e+01,2.257849550737051914e+01,1.918694320298470046e+01
3.394190365739908799e+01,2.846201531025900877e+01,2.982859321478656156e+01,2.232721220780974036e+01,1.946951588353725526e+01
3.445852518103693285e+01,2.931828531320611120e+01,3.050162031478619085e+01,2.322844590840820089e+01,2.030716185526697615e+01
3.574785476155901165e+01,3.092410964491351777e+01,3.190612933022581643e+01,2.424801610593734225e+01,2.042545400642947584e+01
3.623564786370208424e+01,3.153600769395773185e+01,3.193798582300493649e+01,2.443179343206860921e+01,2.021372169490160076e+01
3.646324128291018241e+01,3.186385923416512966e+01,3.192386084185839934e+01,2.465150866261013007e+01,2.029928977906566345e+01
3.615047824441499813e+01,3.134539750455104468e+01,3.223986078277974343e+01,2.446930669882629061e+01,2.036484001851990655e+01
3.568244904405518980e+01,3.081544199430810949e+01,3.236931360349731079e+01,2.426027907051933141e+01,2.025284763426042645e+01
3.517886487847317767e+01,3.013454488053282176e+01,3.185350972259180224e+01,2.368828093140179902e+01,2.012428404081646960e+01
3.460397346367300742e+01,2.957634788225437106e+01,3.058471157887537828e+01,2.322351949600982124e+01,2.008713763878866487e+01
3.473879313985958817e+01,2.966116504009030308e+01,3.147479581600153864e+01,2.350129650606119469e+01,2.020905223983088561e+01
3.476478551582214749e+01,2.960144647424290199e+01,3.129590130119650482e+01,2.333709740202937866e+01,2.010105870726709654e+01
3.575835961315151224e+01,3.074791716454402390e+01,3.229237718678866997e+01,2.411828771170878483e+01,2.024272484705466724e+01
3.660322148232707207e+01,3.189861991629901894e+01,3.286067041568217206e+01,2.464705986073424171e+01,2.007997567336941813e+01
3.661090866238519936e+01,3.163921587588447792e+01,3.338454320649263707e+01,2.467161168248667025e+01,2.033706937077453958e+01
3.587755395018171356e+01,3.056686671768970243e+01,3.286559772225789544e+01,2.407247944738417544e+01,2.018203039951426092e+01
3.577005269781545138e+01,3.068205020825229212e+01,3.262943028381420163e+01,2.429649859252096533e+01,2.056968483502099332e+01
3.522811017325819449e+01,3.006250672018533265e+01,3.182376933660302143e+01,2.398717740364474338e+01,2.062905699734225351e+01
3.617721067726571960e+01,3.114450540376240895e+01,3.312310339500353251e+01,2.502371781015504482e+01,2.138069218560967855e+01
3.681329424018809959e+01,3.183361185384596226e+01,3.385271198995839370e+01,2.516381217412844506e+01,2.088384508720953292e+01
3.650835801102601863e+01,3.160097798232748190e+01,3.332671935037560473e+01,2.523205256387131001e+01,2.153012029060408850e+01
