,group,participant_id,city,condition,trial_number,gamma
6,c,sub-022,wwa,eo,6,15.874218512116347
7,c,sub-022,wwa,eo,7,16.16146584223233
8,c,sub-022,wwa,eo,8,16.274946231482513
9,c,sub-022,wwa,eo,9,16.367708828341772
10,c,sub-022,wwa,eo,10,16.95821993802902
11,c,sub-022,wwa,eo,11,16.426142714134752
12,c,sub-022,wwa,eo,12,16.15061002532553
13,c,sub-022,wwa,eo,13,16.11663688145293
14,c,sub-022,wwa,eo,14,16.487419536568794
15,c,sub-022,wwa,eo,15,16.304654278512785
16,c,sub-022,wwa,eo,16,17.241678504977102
17,c,sub-022,wwa,eo,17,17.2634992262169
18,c,sub-022,wwa,eo,18,15.976804947819492
19,c,sub-022,wwa,eo,19,15.771565512955931
20,c,sub-022,wwa,eo,20,16.22837837666501
21,c,sub-022,wwa,eo,21,16.112927737948702
22,c,sub-022,wwa,eo,22,16.070779499643358
23,c,sub-022,wwa,eo,23,15.787334083185915
24,c,sub-022,wwa,eo,24,16.464949553492715
25,c,sub-022,wwa,eo,25,16.16184063745514
26,c,sub-022,wwa,eo,26,16.69082842988356
27,c,sub-022,wwa,eo,27,16.84234781732898
28,c,sub-022,wwa,eo,28,17.998241416408586
29,c,sub-022,wwa,eo,29,16.358167193725514
30,c,sub-022,wwa,eo,30,16.393931983917458
31,c,sub-022,wwa,eo,31,16.33053984634145
32,c,sub-022,wwa,eo,32,16.021389468472144
33,c,sub-022,wwa,eo,33,16.24166543854713
34,c,sub-022,wwa,eo,34,16.668861804560116
35,c,sub-022,wwa,eo,35,15.91279694284179
36,c,sub-022,wwa,eo,36,16.652880852090217
37,c,sub-022,wwa,eo,37,16.334364808521478
38,c,sub-022,wwa,eo,38,16.17778322601371
39,c,sub-022,wwa,eo,39,16.568486441974937
40,c,sub-022,wwa,eo,40,16.288527873187967
41,c,sub-022,wwa,eo,41,16.362130209357627
42,c,sub-022,wwa,eo,42,15.381251587338598
43,c,sub-022,wwa,eo,43,15.956801941633316
44,c,sub-022,wwa,eo,44,16.001182304310106
45,c,sub-022,wwa,eo,45,15.987532494132092
46,c,sub-022,wwa,eo,46,17.66031120131917
47,c,sub-022,wwa,eo,47,15.952466990282169
48,c,sub-022,wwa,eo,48,16.046532646403723
49,c,sub-022,wwa,eo,49,16.109611354871838
50,c,sub-022,wwa,eo,50,15.664911033317829
51,c,sub-022,wwa,eo,51,15.314632488227456
52,c,sub-022,wwa,eo,52,17.246797367254576
53,c,sub-022,wwa,eo,53,16.09674395769802
54,c,sub-022,wwa,eo,54,16.15243818439398
55,c,sub-022,wwa,eo,55,16.124721535682717
56,c,sub-022,wwa,eo,56,15.967001432181728
57,c,sub-022,wwa,eo,57,15.576942320875473
58,c,sub-022,wwa,eo,58,16.34717266630202
59,c,sub-022,wwa,eo,59,16.114726170728062
60,c,sub-022,wwa,eo,60,16.211342564616437
61,c,sub-022,wwa,eo,61,15.861531479751584
62,c,sub-022,wwa,eo,62,15.984141277349176
63,c,sub-022,wwa,eo,63,15.571044718438854
64,c,sub-022,wwa,eo,64,15.197261451232922
65,c,sub-022,wwa,eo,65,15.906852654223474
0,e,sub-023,wwa,ec,0,13.772432477697956
1,e,sub-023,wwa,ec,1,13.272767040558202
2,e,sub-023,wwa,ec,2,13.013174670875461
3,e,sub-023,wwa,ec,3,13.913257488407979
4,e,sub-023,wwa,ec,4,12.616542702272067
5,e,sub-023,wwa,ec,5,12.535367170681196
6,e,sub-023,wwa,ec,6,12.690417401431057
7,e,sub-023,wwa,ec,7,11.847369246287116
8,e,sub-023,wwa,ec,8,12.744613989033013
9,e,sub-023,wwa,ec,9,12.122356522255572
10,e,sub-023,wwa,ec,10,12.579608951459756
11,e,sub-023,wwa,ec,11,12.681221501343495
12,e,sub-023,wwa,ec,12,12.042727252212195
13,e,sub-023,wwa,ec,13,13.958233000143405
14,e,sub-023,wwa,ec,14,12.775338738869388
15,e,sub-023,wwa,ec,15,12.828947888170855
16,e,sub-023,wwa,ec,16,12.696513143972398
17,e,sub-023,wwa,ec,17,11.604946830041255
18,e,sub-023,wwa,ec,18,12.308259265710863
19,e,sub-023,wwa,ec,19,12.707789863623235
20,e,sub-023,wwa,ec,20,12.604563326935457
21,e,sub-023,wwa,ec,21,12.326847428079972
22,e,sub-023,wwa,ec,22,12.406354418617141
23,e,sub-023,wwa,ec,23,11.672403008136378
24,e,sub-023,wwa,ec,24,12.512862156497523
25,e,sub-023,wwa,ec,25,12.408865930041737
26,e,sub-023,wwa,ec,26,12.705485224041176
27,e,sub-023,wwa,ec,27,12.816245558441617
28,e,sub-023,wwa,ec,28,13.349297567417
29,e,sub-023,wwa,ec,29,12.803806058374317
30,e,sub-023,wwa,ec,30,11.917317205177586
31,e,sub-023,wwa,ec,31,13.162543549615245
32,e,sub-023,wwa,ec,32,11.71129621416705
33,e,sub-023,wwa,ec,33,12.516523659647664
34,e,sub-023,wwa,ec,34,12.259404290444992
35,e,sub-023,wwa,ec,35,13.144530906797536
36,e,sub-023,wwa,ec,36,12.879855528792111
37,e,sub-023,wwa,ec,37,13.364457821071676
38,e,sub-023,wwa,ec,38,12.698716402185788
39,e,sub-023,wwa,ec,39,12.80916067652895
40,e,sub-023,wwa,ec,40,13.293418259917269
41,e,sub-023,wwa,ec,41,13.042788544089067
42,e,sub-023,wwa,ec,42,12.293782298952795
43,e,sub-023,wwa,ec,43,13.445900318845208
44,e,sub-023,wwa,ec,44,12.916811852844155
45,e,sub-023,wwa,ec,45,12.742034850843647
46,e,sub-023,wwa,ec,46,13.127177778873344
47,e,sub-023,wwa,ec,47,12.934386946309766
48,e,sub-023,wwa,ec,48,13.704491819223426
49,e,sub-023,wwa,ec,49,12.640247511222041
50,e,sub-023,wwa,ec,50,13.449129042572057
51,e,sub-023,wwa,ec,51,12.944009197306675
52,e,sub-023,wwa,ec,52,13.690247027926677
53,e,sub-023,wwa,ec,53,12.898055136202013
54,e,sub-023,wwa,ec,54,13.264296186759893
55,e,sub-023,wwa,ec,55,13.73042473694964
56,e,sub-023,wwa,ec,56,12.956441800856386
57,e,sub-023,wwa,ec,57,12.79261529812282
58,e,sub-023,wwa,ec,58,12.869157620593331
59,e,sub-023,wwa,ec,59,12.548770976820652
60,e,sub-023,wwa,ec,60,13.23558346977663
61,e,sub-023,wwa,ec,61,13.31301701269017
62,e,sub-023,wwa,ec,62,12.388271988571432
63,e,sub-023,wwa,ec,63,13.091856719328701
64,e,sub-023,wwa,ec,64,12.604324797262324
65,e,sub-023,wwa,ec,65,12.82738416886796
66,e,sub-023,wwa,ec,66,13.24553266096868
0,e,sub-023,wwa,eo,0,16.3589208705155
1,e,sub-023,wwa,eo,1,15.195947556398535
2,e,sub-023,wwa,eo,2,14.28124819650595
3,e,sub-023,wwa,eo,3,13.311152262121954
4,e,sub-023,wwa,eo,4,15.578698995250413
5,e,sub-023,wwa,eo,5,14.10684046487579
6,e,sub-023,wwa,eo,6,13.888779222284212
7,e,sub-023,wwa,eo,7,13.917774761440095
8,e,sub-023,wwa,eo,8,12.57912819850419
9,e,sub-023,wwa,eo,9,14.003899159138072
10,e,sub-023,wwa,eo,10,13.704413804774163
11,e,sub-023,wwa,eo,11,12.978460402856223
12,e,sub-023,wwa,eo,12,13.494298783100461
13,e,sub-023,wwa,eo,13,13.325321650932041
14,e,sub-023,wwa,eo,14,13.07559878901797
15,e,sub-023,wwa,eo,15,15.397052045559672
16,e,sub-023,wwa,eo,16,13.622421615388896
17,e,sub-023,wwa,eo,17,12.983274622119616
18,e,sub-023,wwa,eo,18,13.571061788271702
19,e,sub-023,wwa,eo,19,13.41279497063329
20,e,sub-023,wwa,eo,20,12.755578717077977
21,e,sub-023,wwa,eo,21,12.518978069215509
22,e,sub-023,wwa,eo,22,12.58128444188689
23,e,sub-023,wwa,eo,23,12.702241099712609
24,e,sub-023,wwa,eo,24,12.35294317508299
25,e,sub-023,wwa,eo,25,12.620630173394144
26,e,sub-023,wwa,eo,26,12.959546409491107
27,e,sub-023,wwa,eo,27,12.644406799614382
28,e,sub-023,wwa,eo,28,12.379027472356944
29,e,sub-023,wwa,eo,29,13.226291770717587
30,e,sub-023,wwa,eo,30,13.717208654382151
31,e,sub-023,wwa,eo,31,13.243065278389935
32,e,sub-023,wwa,eo,32,12.8813230101592
33,e,sub-023,wwa,eo,33,12.571257856755915
34,e,sub-023,wwa,eo,34,13.421374038769502
35,e,sub-023,wwa,eo,35,13.50147286842662
36,e,sub-023,wwa,eo,36,13.007990042887641
37,e,sub-023,wwa,eo,37,13.185439043638016
38,e,sub-023,wwa,eo,38,13.1334605389442
39,e,sub-023,wwa,eo,39,12.341367533035744
40,e,sub-023,wwa,eo,40,13.30825117590457
41,e,sub-023,wwa,eo,41,13.220266365650197
42,e,sub-023,wwa,eo,42,13.10001028874815
43,e,sub-023,wwa,eo,43,12.413914819036416
44,e,sub-023,wwa,eo,44,13.58785699238406
45,e,sub-023,wwa,eo,45,12.705184240733361
46,e,sub-023,wwa,eo,46,13.729827350648732
47,e,sub-023,wwa,eo,47,12.404278654087427
48,e,sub-023,wwa,eo,48,13.28851662719761
49,e,sub-023,wwa,eo,49,13.400140831343814
50,e,sub-023,wwa,eo,50,12.580384119665602
51,e,sub-023,wwa,eo,51,12.669853985333777
52,e,sub-023,wwa,eo,52,12.491316497895294
53,e,sub-023,wwa,eo,53,13.037200158693983
54,e,sub-023,wwa,eo,54,12.72750106227923
55,e,sub-023,wwa,eo,55,12.476762626508744
56,e,sub-023,wwa,eo,56,12.102826506051933
57,e,sub-023,wwa,eo,57,12.949007165384838
58,e,sub-023,wwa,eo,58,13.133557574803763
59,e,sub-023,wwa,eo,59,13.443339818955002
60,e,sub-023,wwa,eo,60,13.544902706472023
61,e,sub-023,wwa,eo,61,13.275544320967182
62,e,sub-023,wwa,eo,62,13.22407265292302
63,e,sub-023,wwa,eo,63,12.164393517151437
64,e,sub-023,wwa,eo,64,12.913606523586585
65,e,sub-023,wwa,eo,65,13.284620865499626
66,e,sub-023,wwa,eo,66,12.833087859152123
0,e,sub-027,wwa,ec,0,16.199330326907056
1,e,sub-027,wwa,ec,1,15.537962649240965
2,e,sub-027,wwa,ec,2,15.639620464574687
3,e,sub-027,wwa,ec,3,16.548952807917736
4,e,sub-027,wwa,ec,4,15.820318452260839
5,e,sub-027,wwa,ec,5,16.14677050007104
6,e,sub-027,wwa,ec,6,15.522034938615752
7,e,sub-027,wwa,ec,7,15.692534066426907
8,e,sub-027,wwa,ec,8,16.114672283268927
9,e,sub-027,wwa,ec,9,15.874334491961745
10,e,sub-027,wwa,ec,10,15.90142570541003
11,e,sub-027,wwa,ec,11,15.747140909238933
12,e,sub-027,wwa,ec,12,16.39567164609714
13,e,sub-027,wwa,ec,13,16.546631839854328
14,e,sub-027,wwa,ec,14,16.529323056554873
15,e,sub-027,wwa,ec,15,16.385485801412358
16,e,sub-027,wwa,ec,16,15.838775229179214
17,e,sub-027,wwa,ec,17,15.715872205165343
18,e,sub-027,wwa,ec,18,15.745431381218431
19,e,sub-027,wwa,ec,19,15.730130506704374
20,e,sub-027,wwa,ec,20,15.627522575007568
21,e,sub-027,wwa,ec,21,16.12943881369931
22,e,sub-027,wwa,ec,22,15.969099854853729
23,e,sub-027,wwa,ec,23,15.597172528192843
24,e,sub-027,wwa,ec,24,15.666713035304612
25,e,sub-027,wwa,ec,25,15.748003240717754
26,e,sub-027,wwa,ec,26,15.982335236511743
27,e,sub-027,wwa,ec,27,15.867561487489953
28,e,sub-027,wwa,ec,28,21.934466296447983
29,e,sub-027,wwa,ec,29,15.797130574344585
30,e,sub-027,wwa,ec,30,15.96383445782492
31,e,sub-027,wwa,ec,31,15.808714360485657
32,e,sub-027,wwa,ec,32,15.861543998618691
33,e,sub-027,wwa,ec,33,16.503153699858043
34,e,sub-027,wwa,ec,34,16.074058725447443
35,e,sub-027,wwa,ec,35,16.20201762497406
36,e,sub-027,wwa,ec,36,15.17303682609454
37,e,sub-027,wwa,ec,37,15.948312648049555
38,e,sub-027,wwa,ec,38,16.017008664188793
39,e,sub-027,wwa,ec,39,16.153121319077744
40,e,sub-027,wwa,ec,40,15.345319833541652
41,e,sub-027,wwa,ec,41,15.768443526467536
42,e,sub-027,wwa,ec,42,15.402364680760408
43,e,sub-027,wwa,ec,43,16.641606818978723
44,e,sub-027,wwa,ec,44,15.71902574395462
45,e,sub-027,wwa,ec,45,15.795383975771458
46,e,sub-027,wwa,ec,46,15.185104590893902
47,e,sub-027,wwa,ec,47,15.270500845130687
48,e,sub-027,wwa,ec,48,15.645303244661166
49,e,sub-027,wwa,ec,49,16.006079837176873
50,e,sub-027,wwa,ec,50,17.33162429475421
51,e,sub-027,wwa,ec,51,16.687268255077168
52,e,sub-027,wwa,ec,52,16.733114170401365
53,e,sub-027,wwa,ec,53,17.23691950709116
54,e,sub-027,wwa,ec,54,16.91188545010916
55,e,sub-027,wwa,ec,55,16.923405864665753
56,e,sub-027,wwa,ec,56,16.291721391018488
57,e,sub-027,wwa,ec,57,16.30799094078115
58,e,sub-027,wwa,ec,58,15.163313735107268
59,e,sub-027,wwa,ec,59,16.188559357905493
60,e,sub-027,wwa,ec,60,15.433585811508527
61,e,sub-027,wwa,ec,61,15.898514425852074
62,e,sub-027,wwa,ec,62,15.500194274065604
63,e,sub-027,wwa,ec,63,16.33015388442496
64,e,sub-027,wwa,ec,64,20.688911163216925
65,e,sub-027,wwa,ec,65,17.065423553941717
66,e,sub-027,wwa,ec,66,16.03036062201521
67,e,sub-027,wwa,ec,67,15.93431635064186
68,e,sub-027,wwa,ec,68,15.127441216096237
69,e,sub-027,wwa,ec,69,15.570780526258181
70,e,sub-027,wwa,ec,70,15.040652888319768
71,e,sub-027,wwa,ec,71,15.420756654249468
72,e,sub-027,wwa,ec,72,15.018626806404772
73,e,sub-027,wwa,ec,73,15.619825179498127
74,e,sub-027,wwa,ec,74,15.278553748088292
0,e,sub-027,wwa,eo,0,18.60209403325936
1,e,sub-027,wwa,eo,1,17.278866659105816
2,e,sub-027,wwa,eo,2,16.566054159627942
3,e,sub-027,wwa,eo,3,16.989525007424064
4,e,sub-027,wwa,eo,4,16.966865229295074
5,e,sub-027,wwa,eo,5,16.962529219900823
6,e,sub-027,wwa,eo,6,16.86242787457695
7,e,sub-027,wwa,eo,7,16.922828061820702
8,e,sub-027,wwa,eo,8,16.090934425037553
9,e,sub-027,wwa,eo,9,16.59754751467075
10,e,sub-027,wwa,eo,10,16.53423402085616
11,e,sub-027,wwa,eo,11,16.649401924511963
12,e,sub-027,wwa,eo,12,16.040835699862768
13,e,sub-027,wwa,eo,13,16.12677078425538
14,e,sub-027,wwa,eo,14,23.091608844089283
15,e,sub-027,wwa,eo,15,16.70672877182469
16,e,sub-027,wwa,eo,16,16.22917404215634
17,e,sub-027,wwa,eo,17,15.540062300702193
18,e,sub-027,wwa,eo,18,16.441094894486483
19,e,sub-027,wwa,eo,19,15.885371409062293
20,e,sub-027,wwa,eo,20,15.498852990242971
21,e,sub-027,wwa,eo,21,15.117622241604456
22,e,sub-027,wwa,eo,22,15.775236830890762
23,e,sub-027,wwa,eo,23,17.115051617511664
24,e,sub-027,wwa,eo,24,15.959707393106065
25,e,sub-027,wwa,eo,25,15.93954743797193
26,e,sub-027,wwa,eo,26,14.97756303234061
27,e,sub-027,wwa,eo,27,16.072662867451225
28,e,sub-027,wwa,eo,28,15.532639205477755
29,e,sub-027,wwa,eo,29,15.386417084491066
30,e,sub-027,wwa,eo,30,15.80401732047151
31,e,sub-027,wwa,eo,31,15.82332712619231
32,e,sub-027,wwa,eo,32,15.429389363824015
33,e,sub-027,wwa,eo,33,15.99528953792123
34,e,sub-027,wwa,eo,34,15.671131553615298
35,e,sub-027,wwa,eo,35,14.896515607147307
36,e,sub-027,wwa,eo,36,14.965970969425854
37,e,sub-027,wwa,eo,37,15.500542135475069
38,e,sub-027,wwa,eo,38,14.687143083900688
39,e,sub-027,wwa,eo,39,14.72341769385734
40,e,sub-027,wwa,eo,40,15.090870191515434
41,e,sub-027,wwa,eo,41,15.43427029751806
42,e,sub-027,wwa,eo,42,15.491389775398986
43,e,sub-027,wwa,eo,43,15.651579079917603
44,e,sub-027,wwa,eo,44,14.96380558594401
45,e,sub-027,wwa,eo,45,16.225789480243762
46,e,sub-027,wwa,eo,46,15.24380859647368
47,e,sub-027,wwa,eo,47,15.750789048406657
48,e,sub-027,wwa,eo,48,15.664915328906329
49,e,sub-027,wwa,eo,49,15.758239950378197
50,e,sub-027,wwa,eo,50,15.677464097316957
51,e,sub-027,wwa,eo,51,15.912670203459212
52,e,sub-027,wwa,eo,52,15.608471272506296
53,e,sub-027,wwa,eo,53,15.541130750160931
54,e,sub-027,wwa,eo,54,15.37035624152684
55,e,sub-027,wwa,eo,55,15.593046623760316
56,e,sub-027,wwa,eo,56,24.00818290525542
57,e,sub-027,wwa,eo,57,19.58115578298916
58,e,sub-027,wwa,eo,58,17.087839173629582
59,e,sub-027,wwa,eo,59,16.77374917820828
60,e,sub-027,wwa,eo,60,16.16082015810198
61,e,sub-027,wwa,eo,61,16.49534222793132
62,e,sub-027,wwa,eo,62,15.412220462035519
63,e,sub-027,wwa,eo,63,15.097305092233265
0,e,sub-029,wwa,ec,0,11.263093818573486
1,e,sub-029,wwa,ec,1,12.223345569570814
2,e,sub-029,wwa,ec,2,10.905350098907007
3,e,sub-029,wwa,ec,3,10.313199020315894
4,e,sub-029,wwa,ec,4,9.807463882972295
5,e,sub-029,wwa,ec,5,10.74061948526898
6,e,sub-029,wwa,ec,6,11.433917757847725
7,e,sub-029,wwa,ec,7,10.430808025040077
8,e,sub-029,wwa,ec,8,10.377543278279742
9,e,sub-029,wwa,ec,9,10.39723778067698
10,e,sub-029,wwa,ec,10,10.514446581122195
11,e,sub-029,wwa,ec,11,10.168967960369242
12,e,sub-029,wwa,ec,12,9.847138858551192
13,e,sub-029,wwa,ec,13,10.323861125970504
14,e,sub-029,wwa,ec,14,10.559528928385198
15,e,sub-029,wwa,ec,15,9.804519669860557
16,e,sub-029,wwa,ec,16,10.696833267718036
17,e,sub-029,wwa,ec,17,10.948285761864009
18,e,sub-029,wwa,ec,18,10.824996635259044
19,e,sub-029,wwa,ec,19,10.539300883127567
20,e,sub-029,wwa,ec,20,10.529464156776914
21,e,sub-029,wwa,ec,21,11.583113924309655
22,e,sub-029,wwa,ec,22,10.33209472973003
23,e,sub-029,wwa,ec,23,10.603297250425625
24,e,sub-029,wwa,ec,24,10.241560633673172
25,e,sub-029,wwa,ec,25,9.833714629795226
26,e,sub-029,wwa,ec,26,10.515844525443907
27,e,sub-029,wwa,ec,27,9.43860144571299
28,e,sub-029,wwa,ec,28,10.509429428568925
29,e,sub-029,wwa,ec,29,10.972837365255955
30,e,sub-029,wwa,ec,30,8.914560013792173
31,e,sub-029,wwa,ec,31,11.305010499221588
32,e,sub-029,wwa,ec,32,9.889929548162591
33,e,sub-029,wwa,ec,33,10.09275358034488
34,e,sub-029,wwa,ec,34,9.834049867887826
35,e,sub-029,wwa,ec,35,10.400997649320235
36,e,sub-029,wwa,ec,36,10.136007014371131
37,e,sub-029,wwa,ec,37,10.60525551575327
38,e,sub-029,wwa,ec,38,10.882073108987893
39,e,sub-029,wwa,ec,39,10.022129621111795
40,e,sub-029,wwa,ec,40,9.594716040674225
41,e,sub-029,wwa,ec,41,9.58146645805594
42,e,sub-029,wwa,ec,42,10.900341203477506
43,e,sub-029,wwa,ec,43,9.68506922207586
44,e,sub-029,wwa,ec,44,9.924197774314505
45,e,sub-029,wwa,ec,45,9.991312808302993
46,e,sub-029,wwa,ec,46,9.595521794042975
47,e,sub-029,wwa,ec,47,9.79056885246918
48,e,sub-029,wwa,ec,48,9.441343181813897
49,e,sub-029,wwa,ec,49,10.202686911810671
50,e,sub-029,wwa,ec,50,9.996978518323296
51,e,sub-029,wwa,ec,51,9.545179479800034
52,e,sub-029,wwa,ec,52,9.781366730819915
53,e,sub-029,wwa,ec,53,9.995652835005757
54,e,sub-029,wwa,ec,54,10.001371108178372
55,e,sub-029,wwa,ec,55,9.743365985752662
56,e,sub-029,wwa,ec,56,8.976394157116696
57,e,sub-029,wwa,ec,57,10.775128275972433
58,e,sub-029,wwa,ec,58,9.774731941093627
59,e,sub-029,wwa,ec,59,9.845118550973515
60,e,sub-029,wwa,ec,60,9.672822644178147
61,e,sub-029,wwa,ec,61,10.551946287986462
62,e,sub-029,wwa,ec,62,19.884110301681496
63,e,sub-029,wwa,ec,63,16.40817517088918
64,e,sub-029,wwa,ec,64,14.318544220137804
65,e,sub-029,wwa,ec,65,12.891304069916808
66,e,sub-029,wwa,ec,66,10.987107812207165
67,e,sub-029,wwa,ec,67,11.682462020112126
68,e,sub-029,wwa,ec,68,20.744878472739234
69,e,sub-029,wwa,ec,69,16.50085726886068
70,e,sub-029,wwa,ec,70,12.84172623235601
71,e,sub-029,wwa,ec,71,11.56214584032707
72,e,sub-029,wwa,ec,72,11.723050269851186
73,e,sub-029,wwa,ec,73,15.245747936815322
74,e,sub-029,wwa,ec,74,17.87277111715235
0,e,sub-029,wwa,eo,0,16.415932616813286
1,e,sub-029,wwa,eo,1,16.25474189587105
2,e,sub-029,wwa,eo,2,16.86729874767982
3,e,sub-029,wwa,eo,3,16.479166094086057
4,e,sub-029,wwa,eo,4,16.072722079989283
5,e,sub-029,wwa,eo,5,16.642493001446958
6,e,sub-029,wwa,eo,6,16.039738314274725
7,e,sub-029,wwa,eo,7,15.64627421181759
8,e,sub-029,wwa,eo,8,15.50544561544991
9,e,sub-029,wwa,eo,9,15.433639607714102
10,e,sub-029,wwa,eo,10,15.44249576676891
11,e,sub-029,wwa,eo,11,15.69479984236593
12,e,sub-029,wwa,eo,12,15.439809622895707
13,e,sub-029,wwa,eo,13,16.302612046013763
14,e,sub-029,wwa,eo,14,16.30861721395238
15,e,sub-029,wwa,eo,15,16.290027487099238
16,e,sub-029,wwa,eo,16,15.427421959713307
17,e,sub-029,wwa,eo,17,14.697978034991511
18,e,sub-029,wwa,eo,18,14.211332907315404
19,e,sub-029,wwa,eo,19,14.079579973486466
20,e,sub-029,wwa,eo,20,15.026025326824062
21,e,sub-029,wwa,eo,21,14.749355031171605
22,e,sub-029,wwa,eo,22,14.477245659985519
23,e,sub-029,wwa,eo,23,14.242306883719438
24,e,sub-029,wwa,eo,24,17.196546067781252
25,e,sub-029,wwa,eo,25,12.21089045738912
26,e,sub-029,wwa,eo,26,12.545142216369609
27,e,sub-029,wwa,eo,27,12.627341488982298
28,e,sub-029,wwa,eo,28,12.012684950511776
29,e,sub-029,wwa,eo,29,11.455510331444739
30,e,sub-029,wwa,eo,30,11.828151263751167
31,e,sub-029,wwa,eo,31,11.022001323546691
32,e,sub-029,wwa,eo,32,10.486731278745808
33,e,sub-029,wwa,eo,33,12.827395018723728
34,e,sub-029,wwa,eo,34,10.777494302833151
35,e,sub-029,wwa,eo,35,10.347398784211936
36,e,sub-029,wwa,eo,36,10.801347307529321
37,e,sub-029,wwa,eo,37,10.941556420618273
38,e,sub-029,wwa,eo,38,16.057728375300684
39,e,sub-029,wwa,eo,39,12.880755333099305
40,e,sub-029,wwa,eo,40,13.000267667920525
41,e,sub-029,wwa,eo,41,11.749745835499013
42,e,sub-029,wwa,eo,42,11.183639757004299
43,e,sub-029,wwa,eo,43,10.545202406597802
44,e,sub-029,wwa,eo,44,11.112175825742487
45,e,sub-029,wwa,eo,45,13.661209203438307
46,e,sub-029,wwa,eo,46,18.61449323635594
47,e,sub-029,wwa,eo,47,10.578383391705556
48,e,sub-029,wwa,eo,48,10.13635256876916
49,e,sub-029,wwa,eo,49,10.134660432502333
50,e,sub-029,wwa,eo,50,10.457017466880531
51,e,sub-029,wwa,eo,51,10.466792154174478
52,e,sub-029,wwa,eo,52,10.984696630093355
53,e,sub-029,wwa,eo,53,10.810728471101662
54,e,sub-029,wwa,eo,54,11.015549164612283
55,e,sub-029,wwa,eo,55,10.107859115246077
56,e,sub-029,wwa,eo,56,9.851635692846067
57,e,sub-029,wwa,eo,57,11.19526210076453
58,e,sub-029,wwa,eo,58,10.437574683473787
59,e,sub-029,wwa,eo,59,18.115504773867855
60,e,sub-029,wwa,eo,60,10.708737172080566
61,e,sub-029,wwa,eo,61,10.410170438614244
62,e,sub-029,wwa,eo,62,10.617969878074371
63,e,sub-029,wwa,eo,63,10.19908655203255
64,e,sub-029,wwa,eo,64,10.273542782452399
65,e,sub-029,wwa,eo,65,11.345100167740885
0,e,sub-030,wwa,ec,0,19.746778291105745
1,e,sub-030,wwa,ec,1,17.86559682149488
2,e,sub-030,wwa,ec,2,17.37751003166247
3,e,sub-030,wwa,ec,3,17.080080482740026
4,e,sub-030,wwa,ec,4,17.236285806645938
5,e,sub-030,wwa,ec,5,17.02972051672401
6,e,sub-030,wwa,ec,6,16.56515937591664
7,e,sub-030,wwa,ec,7,16.326501148911337
8,e,sub-030,wwa,ec,8,15.263227945396613
9,e,sub-030,wwa,ec,9,15.71114978255725
10,e,sub-030,wwa,ec,10,15.630633110793948
11,e,sub-030,wwa,ec,11,15.975051906006167
12,e,sub-030,wwa,ec,12,14.48740280190895
13,e,sub-030,wwa,ec,13,14.74731066270062
14,e,sub-030,wwa,ec,14,15.832847795483907
15,e,sub-030,wwa,ec,15,14.700018538361
16,e,sub-030,wwa,ec,16,15.494011601219778
17,e,sub-030,wwa,ec,17,14.487891650735406
18,e,sub-030,wwa,ec,18,16.058467077167972
19,e,sub-030,wwa,ec,19,14.5063075179341
20,e,sub-030,wwa,ec,20,14.847371005238195
21,e,sub-030,wwa,ec,21,15.17174849241307
22,e,sub-030,wwa,ec,22,14.906552286119027
23,e,sub-030,wwa,ec,23,14.754046274097952
24,e,sub-030,wwa,ec,24,15.222245957868092
25,e,sub-030,wwa,ec,25,15.521766072493925
26,e,sub-030,wwa,ec,26,15.816844079856045
27,e,sub-030,wwa,ec,27,15.530326323224445
28,e,sub-030,wwa,ec,28,16.029491899475463
29,e,sub-030,wwa,ec,29,15.869389922669242
30,e,sub-030,wwa,ec,30,16.54496785612827
31,e,sub-030,wwa,ec,31,15.49902729756917
32,e,sub-030,wwa,ec,32,16.197429314703825
33,e,sub-030,wwa,ec,33,14.751478799926648
34,e,sub-030,wwa,ec,34,14.601011441370032
35,e,sub-030,wwa,ec,35,14.95073448388743
36,e,sub-030,wwa,ec,36,15.196564469695064
37,e,sub-030,wwa,ec,37,14.91383870571432
38,e,sub-030,wwa,ec,38,14.416869328282646
39,e,sub-030,wwa,ec,39,15.40636803901845
40,e,sub-030,wwa,ec,40,14.496605216494231
41,e,sub-030,wwa,ec,41,14.561030204333976
42,e,sub-030,wwa,ec,42,14.379933931674978
43,e,sub-030,wwa,ec,43,14.91218134106854
44,e,sub-030,wwa,ec,44,14.301530804056226
45,e,sub-030,wwa,ec,45,15.014242574896057
46,e,sub-030,wwa,ec,46,14.779886481695344
47,e,sub-030,wwa,ec,47,14.6659181738659
48,e,sub-030,wwa,ec,48,15.353557139861008
49,e,sub-030,wwa,ec,49,14.662794861643663
50,e,sub-030,wwa,ec,50,14.40070160768089
51,e,sub-030,wwa,ec,51,15.383033855705447
52,e,sub-030,wwa,ec,52,14.95899056737559
53,e,sub-030,wwa,ec,53,15.687847733324553
54,e,sub-030,wwa,ec,54,15.974143419086639
55,e,sub-030,wwa,ec,55,15.461786273998293
56,e,sub-030,wwa,ec,56,15.509884183115766
57,e,sub-030,wwa,ec,57,15.383772846854642
58,e,sub-030,wwa,ec,58,17.447572582906307
59,e,sub-030,wwa,ec,59,15.701958038186604
60,e,sub-030,wwa,ec,60,15.592045961695883
61,e,sub-030,wwa,ec,61,15.512685652913373
62,e,sub-030,wwa,ec,62,16.482107826675744
